videoId,categoryId,categoryName,觀看數,按讚數,留言數,影片長度(秒),每天觀看數
asAz0cIHj2k,1,電影與動畫_Film & Animation,38728781,697048,3450,27.0,1249315.5161290322
FYBSJB6WMec,2,汽車與車輛_Autos & Vehicles,10516890,96,8,68.0,269663.8461538461
pO9UAxN2I8g,2,汽車與車輛_Autos & Vehicles,4923484,1227,0,16.0,114499.62790697675
mGonk6Ek3cE,2,汽車與車輛_Autos & Vehicles,4397419,1654,0,16.0,102265.55813953489
LVBEKf8qWz0,15,寵物與動物_Pets & Animals,38562992,620908,871,21.0,786999.8367346938
EvTGDA7bheQ,15,寵物與動物_Pets & Animals,58475267,261433,80,11.0,1719860.794117647
q1GQNtKwo64,15,寵物與動物_Pets & Animals,62781811,253480,210,9.0,1793766.0285714285
pfNrOnmlJYw,15,寵物與動物_Pets & Animals,40501486,198538,28,16.0,1125041.2777777778
Ue2oZrVNFXU,22,部落格與人物_People & Blogs,35337446,185816,73,21.0,1104295.1875
r9AvuWfA0YU,22,部落格與人物_People & Blogs,48604730,983626,595,47.0,1869412.6923076923
rK5gw382qmU,22,部落格與人物_People & Blogs,41204579,250638,102,23.0,1420847.551724138
LXyxrzSYj1c,22,部落格與人物_People & Blogs,25232229,249190,47,60.0,700895.25
j6pQK4r05D0,22,部落格與人物_People & Blogs,23770746,141767,0,34.0,819680.8965517242
RuWSl33noHU,22,部落格與人物_People & Blogs,24742015,161392,70,20.0,853172.9310344828
I6pWNPJ0BVI,23,喜劇_Comedy,73378428,471795,171,27.0,1983200.7567567567
avd1cxh8COw,23,喜劇_Comedy,81105202,536648,265,24.0,2796731.103448276
wHJXfTjIln8,23,喜劇_Comedy,79966221,515892,135,35.0,2423218.8181818184
eei3hwbd6B4,23,喜劇_Comedy,53354648,322485,144,24.0,1839815.448275862
XJ6FxKgSjFo,23,喜劇_Comedy,56847614,217280,125,7.0,1894920.4666666666
meVLql2IC8o,23,喜劇_Comedy,44814697,260320,141,21.0,1318079.3235294118
RaTvDPfueAE,24,娛樂_Entertainment,4508681,68949,4388,1626.0,145441.32258064515
QDGhxndape8,24,娛樂_Entertainment,6342947,46,2,21.0,166919.65789473685
7G6NEw6V0Js,24,娛樂_Entertainment,12986185,280482,313,20.0,371033.85714285716
_CIOkUMGjeU,24,娛樂_Entertainment,5786494,60486,2149,26.0,165328.4
EceuDleKGxA,24,娛樂_Entertainment,8927937,33214,0,9.0,270543.54545454547
0BGwYS3G1cw,24,娛樂_Entertainment,4922471,55657,532,27.0,153827.21875
Yr9348pJmfo,24,娛樂_Entertainment,4923047,58908,795,18.0,144795.5
pn10Ra1SQsY,24,娛樂_Entertainment,4189748,57164,955,55.0,119707.08571428571
Sx4OUBx-DVQ,24,娛樂_Entertainment,4208546,53984,776,23.0,135759.5483870968
CKofaCsTO54,24,娛樂_Entertainment,4146580,36723,539,13.0,125653.93939393939
M0rtFSZQys0,24,娛樂_Entertainment,2162155,12118,444,200.0,50282.67441860465
p3mhvjD38Pw,24,娛樂_Entertainment,3740535,71052,566,56.0,128983.96551724138
AZxtBlNBus8,24,娛樂_Entertainment,3158733,78138,325,60.0,87742.58333333333
4v3MTstzdkw,28,自然與科技_Science & Technology,21843632,249315,374,29.0,661928.2424242424
